Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD08727,2023-10-20,CUST0404,Keyboard,Accessories,North,3,548,1644,103.19
ORD08728,2021-07-19,CUST0595,Camera,Electronics,North,2,891,1782,227.27
ORD08729,2023-11-15,CUST0587,Printer,Electronics,East,1,353,353,70.77
ORD08730,2022-07-02,CUST0668,Phone,Electronics,North,3,729,2187,368.03
ORD08731,2022-06-28,CUST0536,Phone,Electronics,East,5,115,575,95.49
ORD08732,2022-12-20,CUST0433,Tablet,Electronics,South,2,511,1022,89.79
ORD08733,2022-01-07,CUST0306,Camera,Electronics,West,4,1435,5740,1200.87
ORD08734,2021-12-27,CUST0094,Camera,Electronics,South,5,752,3760,599.48
ORD08735,2023-12-10,CUST0275,Tablet,Electronics,East,2,392,784,174.47
ORD08736,2022-03-03,CUST0960,Mouse,Accessories,South,5,740,3700,1051.5
ORD08737,2023-10-21,CUST0550,Camera,Electronics,West,3,531,1593,213.25
ORD08738,2023-07-06,CUST0191,Monitor,Electronics,South,1,1357,1357,351.25
ORD08739,2022-10-19,CUST0342,Laptop,Electronics,West,2,937,1874,537.99
ORD08740,2022-04-02,CUST0478,Phone,Electronics,East,3,990,2970,742.06
ORD08741,2023-04-22,CUST0119,Phone,Electronics,South,3,1249,3747,1082.08
ORD08742,2023-11-02,CUST0816,Keyboard,Accessories,East,3,1059,3177,497.06
ORD08743,2023-05-19,CUST0922,Printer,Electronics,East,5,1140,5700,676.27
ORD08744,2023-07-29,CUST0619,Printer,Electronics,North,5,623,3115,463.58
ORD08745,2021-01-13,CUST0981,Monitor,Electronics,East,2,1171,2342,247.87
ORD08746,2023-09-06,CUST0511,Monitor,Electronics,South,5,943,4715,335.15
ORD08747,2021-10-03,CUST0497,Camera,Electronics,North,3,533,1599,229.9
ORD08748,2021-01-10,CUST0198,Keyboard,Accessories,East,3,1187,3561,776.44
ORD08749,2022-12-11,CUST0268,Mouse,Accessories,North,2,1306,2612,739.41
ORD08750,2023-10-11,CUST0575,Tablet,Electronics,North,5,1387,6935,838.26
ORD08751,2022-07-08,CUST0195,Printer,Electronics,South,4,1010,4040,1173.37
ORD08752,2021-05-19,CUST0257,Laptop,Electronics,South,2,1307,2614,735.9
ORD08753,2021-05-01,CUST0538,Printer,Electronics,South,2,167,334,35.64
ORD08754,2023-01-04,CUST0386,Keyboard,Accessories,West,5,114,570,81.21
ORD08755,2023-11-21,CUST0798,Camera,Electronics,East,4,1052,4208,1173.09
ORD08756,2022-08-24,CUST0079,Keyboard,Accessories,South,3,310,930,159.55
ORD08757,2021-11-16,CUST0101,Tablet,Electronics,East,4,91,364,73.71
ORD08758,2021-07-21,CUST0314,Monitor,Electronics,South,5,798,3990,1089.91
ORD08759,2022-01-20,CUST0038,Monitor,Electronics,West,2,187,374,72.97
ORD08760,2023-11-15,CUST0926,Laptop,Electronics,West,3,1308,3924,198.05
ORD08761,2022-07-13,CUST0150,Phone,Electronics,North,5,311,1555,295.05
ORD08762,2022-08-30,CUST0157,Monitor,Electronics,South,3,987,2961,880.47
ORD08763,2023-06-30,CUST0489,Printer,Electronics,West,4,350,1400,253.39
ORD08764,2023-04-11,CUST0762,Tablet,Electronics,East,5,1163,5815,690.51
ORD08765,2021-07-19,CUST0415,Monitor,Electronics,North,4,1424,5696,1542.73
ORD08766,2023-12-09,CUST0976,Phone,Electronics,West,5,208,1040,277.85
ORD08767,2022-06-10,CUST0914,Keyboard,Accessories,North,2,1350,2700,172.96
ORD08768,2021-04-04,CUST0917,Printer,Electronics,South,2,992,1984,455.52
ORD08769,2023-09-25,CUST0908,Mouse,Accessories,East,1,306,306,91.05
ORD08770,2023-06-08,CUST0334,Tablet,Electronics,West,5,284,1420,74.64
ORD08771,2022-02-28,CUST0011,Mouse,Accessories,East,1,384,384,55.1
ORD08772,2021-04-03,CUST0763,Keyboard,Accessories,East,4,853,3412,418.92
ORD08773,2023-03-21,CUST0320,Camera,Electronics,West,1,105,105,8.23
ORD08774,2021-03-01,CUST0361,Monitor,Electronics,West,4,1012,4048,906.98
ORD08775,2022-06-22,CUST0117,Camera,Electronics,North,1,1022,1022,100.15
ORD08776,2023-08-03,CUST0931,Monitor,Electronics,North,1,801,801,65.22
ORD08777,2023-12-15,CUST0538,Printer,Electronics,East,4,1461,5844,1205.79
ORD08778,2021-05-11,CUST0901,Camera,Electronics,West,2,964,1928,190.42
ORD08779,2023-10-19,CUST0191,Keyboard,Accessories,West,5,947,4735,264.12
ORD08780,2022-11-14,CUST0764,Mouse,Accessories,South,5,679,3395,497.74
ORD08781,2023-06-19,CUST0968,Camera,Electronics,North,4,764,3056,546.89
ORD08782,2022-03-28,CUST0535,Tablet,Electronics,West,5,382,1910,363.6
ORD08783,2021-08-18,CUST0951,Printer,Electronics,North,4,995,3980,517.22
ORD08784,2022-07-11,CUST0313,Tablet,Electronics,East,4,955,3820,275.87
ORD08785,2023-07-21,CUST0661,Monitor,Electronics,North,5,337,1685,160.4
ORD08786,2021-05-30,CUST0644,Printer,Electronics,East,5,235,1175,207.83
ORD08787,2023-09-09,CUST0496,Mouse,Accessories,South,5,682,3410,980.21
ORD08788,2023-02-08,CUST0435,Phone,Electronics,North,4,214,856,165.83
ORD08789,2021-04-10,CUST0843,Phone,Electronics,West,3,253,759,126.23
ORD08790,2022-10-31,CUST0500,Mouse,Accessories,South,5,235,1175,257.94
ORD08791,2021-01-01,CUST0403,Keyboard,Accessories,South,3,1439,4317,993.48
ORD08792,2021-06-18,CUST0581,Camera,Electronics,West,4,961,3844,1093.06
ORD08793,2023-10-27,CUST0628,Camera,Electronics,South,1,120,120,6.87
ORD08794,2022-04-12,CUST0171,Phone,Electronics,West,4,974,3896,495.59
ORD08795,2021-01-02,CUST0841,Camera,Electronics,South,4,751,3004,371.86
ORD08796,2022-06-29,CUST0171,Keyboard,Accessories,North,3,793,2379,698.9
ORD08797,2022-10-31,CUST0524,Phone,Electronics,South,5,1252,6260,775.25
ORD08798,2023-01-10,CUST0700,Laptop,Electronics,East,3,227,681,94.97
ORD08799,2022-01-15,CUST0719,Mouse,Accessories,North,4,996,3984,868.89
ORD08800,2021-12-01,CUST0728,Phone,Electronics,East,2,1244,2488,744.23
ORD08801,2021-12-12,CUST0592,Phone,Electronics,West,2,334,668,129.26
ORD08802,2022-06-28,CUST0593,Mouse,Accessories,North,3,328,984,163.28
ORD08803,2022-12-10,CUST0166,Printer,Electronics,North,3,566,1698,269.04
ORD08804,2023-02-15,CUST0605,Tablet,Electronics,South,2,991,1982,522.98
ORD08805,2023-08-29,CUST0526,Camera,Electronics,West,5,1307,6535,1359.77
ORD08806,2023-12-11,CUST0973,Camera,Electronics,North,4,485,1940,276.18
ORD08807,2023-12-03,CUST0950,Laptop,Electronics,East,4,413,1652,201.34
ORD08808,2021-02-26,CUST0443,Printer,Electronics,East,5,1073,5365,983.13
ORD08809,2021-10-10,CUST0513,Printer,Electronics,West,5,691,3455,988.18
ORD08810,2021-05-30,CUST0447,Tablet,Electronics,North,3,1303,3909,757.07
ORD08811,2022-10-04,CUST0478,Monitor,Electronics,South,2,960,1920,235.09
ORD08812,2021-08-03,CUST0693,Printer,Electronics,West,2,1105,2210,604.25
ORD08813,2023-07-19,CUST0840,Keyboard,Accessories,West,3,592,1776,108.35
ORD08814,2021-08-03,CUST0791,Monitor,Electronics,South,5,801,4005,393.63
ORD08815,2023-11-13,CUST0293,Camera,Electronics,East,1,184,184,16.64
ORD08816,2022-09-09,CUST0931,Tablet,Electronics,West,5,342,1710,498.2
ORD08817,2021-11-04,CUST0032,Laptop,Electronics,East,2,1026,2052,452.05
ORD08818,2021-06-23,CUST0435,Monitor,Electronics,East,1,636,636,66.19
ORD08819,2022-04-27,CUST0728,Monitor,Electronics,South,5,1341,6705,1248.17
ORD08820,2022-12-09,CUST0609,Tablet,Electronics,South,3,905,2715,506.23
ORD08821,2022-04-26,CUST0694,Laptop,Electronics,North,2,336,672,118.06
ORD08822,2021-05-30,CUST0626,Keyboard,Accessories,South,3,686,2058,546.9
ORD08823,2022-05-01,CUST0037,Monitor,Electronics,North,4,1495,5980,382.82
ORD08824,2022-04-04,CUST0765,Camera,Electronics,North,5,461,2305,349.83
ORD08825,2021-02-10,CUST0601,Phone,Electronics,West,5,239,1195,145.9
ORD08826,2021-09-01,CUST0099,Keyboard,Accessories,East,5,1478,7390,418.46
ORD08827,2022-08-31,CUST0494,Phone,Electronics,East,4,431,1724,87.01
ORD08828,2021-10-18,CUST0293,Printer,Electronics,East,4,577,2308,635.45
ORD08829,2022-11-23,CUST0305,Keyboard,Accessories,East,5,303,1515,108.86
ORD08830,2022-10-12,CUST0063,Phone,Electronics,West,1,1456,1456,408.79
ORD08831,2022-02-17,CUST0860,Laptop,Electronics,East,4,513,2052,243.56
ORD08832,2022-08-10,CUST0204,Laptop,Electronics,North,4,902,3608,981.61
ORD08833,2021-06-24,CUST0535,Laptop,Electronics,West,4,1400,5600,1528.08
ORD08834,2022-01-02,CUST0996,Keyboard,Accessories,West,4,979,3916,327.6
ORD08835,2023-09-27,CUST0729,Camera,Electronics,North,2,1146,2292,304.47
ORD08836,2021-01-10,CUST0913,Tablet,Electronics,East,5,1157,5785,1019.27
ORD08837,2021-04-17,CUST0220,Tablet,Electronics,East,3,868,2604,738.89
ORD08838,2021-09-19,CUST0909,Laptop,Electronics,West,2,238,476,69.79
ORD08839,2022-02-08,CUST0171,Camera,Electronics,North,5,878,4390,947.34
ORD08840,2023-09-14,CUST0468,Monitor,Electronics,South,5,765,3825,1031.23
ORD08841,2023-05-11,CUST0506,Tablet,Electronics,North,1,1214,1214,168.03
ORD08842,2023-01-13,CUST0501,Camera,Electronics,East,1,157,157,41.73
ORD08843,2021-09-10,CUST0781,Tablet,Electronics,West,1,1127,1127,128.53
ORD08844,2022-11-22,CUST0754,Keyboard,Accessories,South,1,151,151,19.12
ORD08845,2023-10-22,CUST0667,Mouse,Accessories,East,5,453,2265,137.07
ORD08846,2021-08-15,CUST0767,Printer,Electronics,North,5,987,4935,333.75
ORD08847,2023-08-05,CUST0313,Monitor,Electronics,North,1,357,357,42.57
ORD08848,2021-12-20,CUST0290,Printer,Electronics,West,5,937,4685,536.1
ORD08849,2021-11-26,CUST0778,Monitor,Electronics,East,1,1333,1333,130.48
ORD08850,2023-03-30,CUST0457,Laptop,Electronics,South,3,1118,3354,662.93
ORD08851,2022-05-25,CUST0520,Tablet,Electronics,North,4,1301,5204,1150.85
ORD08852,2021-05-28,CUST0217,Printer,Electronics,North,3,1373,4119,749.64
ORD08853,2021-12-28,CUST0213,Camera,Electronics,East,4,714,2856,251.72
ORD08854,2021-11-14,CUST0022,Keyboard,Accessories,North,4,1071,4284,510.2
ORD08855,2022-03-27,CUST0248,Camera,Electronics,West,3,1395,4185,393.54
ORD08856,2022-02-15,CUST0439,Mouse,Accessories,South,4,608,2432,684.71
ORD08857,2022-07-17,CUST0456,Mouse,Accessories,North,5,1434,7170,740.34
ORD08858,2023-07-06,CUST0782,Tablet,Electronics,North,2,1152,2304,328.49
ORD08859,2022-04-10,CUST0540,Laptop,Electronics,East,5,292,1460,164.55
ORD08860,2023-11-10,CUST0374,Camera,Electronics,East,2,58,116,11.25
ORD08861,2021-06-18,CUST0826,Printer,Electronics,East,1,1259,1259,246.64
ORD08862,2021-06-14,CUST0898,Mouse,Accessories,North,5,700,3500,940.2
ORD08863,2023-06-21,CUST0939,Camera,Electronics,North,1,264,264,66.28
ORD08864,2021-06-10,CUST0130,Laptop,Electronics,North,5,234,1170,324.97
ORD08865,2023-01-26,CUST0566,Keyboard,Accessories,South,2,505,1010,229.15
ORD08866,2022-09-24,CUST0173,Camera,Electronics,West,3,1342,4026,953.01
ORD08867,2022-02-09,CUST0679,Laptop,Electronics,West,5,1148,5740,1547.49
ORD08868,2021-06-16,CUST0524,Printer,Electronics,South,2,899,1798,412.68
ORD08869,2022-10-02,CUST0895,Monitor,Electronics,South,3,1032,3096,767.67
ORD08870,2021-12-03,CUST0377,Printer,Electronics,South,5,576,2880,495.36
ORD08871,2023-06-11,CUST0914,Keyboard,Accessories,West,4,1365,5460,731.81
ORD08872,2023-11-28,CUST0572,Monitor,Electronics,East,3,122,366,23.44
ORD08873,2021-07-24,CUST0599,Phone,Electronics,East,1,523,523,27.13
ORD08874,2022-01-31,CUST0031,Camera,Electronics,North,2,379,758,77.33
ORD08875,2021-01-14,CUST0731,Camera,Electronics,West,4,1199,4796,508.7
ORD08876,2021-12-22,CUST0970,Phone,Electronics,East,1,913,913,209.25
ORD08877,2021-04-17,CUST0252,Printer,Electronics,North,3,866,2598,422.63
ORD08878,2022-09-29,CUST0298,Tablet,Electronics,West,3,328,984,230.99
ORD08879,2023-12-01,CUST0050,Laptop,Electronics,East,5,1202,6010,707.34
ORD08880,2022-08-20,CUST0725,Monitor,Electronics,South,1,655,655,159.92
ORD08881,2022-10-29,CUST0858,Tablet,Electronics,South,5,1304,6520,1290.87
ORD08882,2022-01-20,CUST0083,Tablet,Electronics,West,3,989,2967,682.69
ORD08883,2023-10-31,CUST0995,Monitor,Electronics,East,5,129,645,104.14
ORD08884,2022-12-21,CUST0879,Camera,Electronics,South,5,1028,5140,530.94
ORD08885,2023-10-27,CUST0763,Monitor,Electronics,West,5,760,3800,296.44
ORD08886,2023-01-27,CUST0389,Laptop,Electronics,North,2,358,716,188.32
ORD08887,2023-02-25,CUST0760,Tablet,Electronics,South,1,527,527,137.23
ORD08888,2023-11-28,CUST0584,Tablet,Electronics,East,4,448,1792,246.71
ORD08889,2021-06-25,CUST0036,Monitor,Electronics,South,1,724,724,145.89
ORD08890,2021-01-12,CUST0008,Phone,Electronics,East,1,1155,1155,88.6
ORD08891,2021-09-14,CUST0279,Phone,Electronics,East,3,128,384,78.73
ORD08892,2021-01-04,CUST0646,Mouse,Accessories,West,1,862,862,77.05
ORD08893,2022-09-05,CUST0399,Phone,Electronics,West,3,1491,4473,571.46
ORD08894,2023-10-20,CUST0581,Keyboard,Accessories,North,1,1298,1298,88.16
ORD08895,2021-04-19,CUST0303,Camera,Electronics,South,3,1167,3501,392.43
ORD08896,2022-07-24,CUST0723,Camera,Electronics,East,3,718,2154,247.15
ORD08897,2023-02-26,CUST0146,Mouse,Accessories,West,4,689,2756,249.63
ORD08898,2022-12-26,CUST0721,Phone,Electronics,West,5,1244,6220,317.61
ORD08899,2023-09-01,CUST0656,Tablet,Electronics,West,1,469,469,85.7
ORD08900,2021-09-02,CUST0668,Keyboard,Accessories,North,4,1020,4080,743.54
ORD08901,2021-12-13,CUST0059,Monitor,Electronics,East,3,772,2316,454.97
ORD08902,2022-06-08,CUST0943,Laptop,Electronics,North,2,1134,2268,340.43
ORD08903,2021-09-22,CUST0135,Mouse,Accessories,North,1,167,167,39.01
ORD08904,2021-08-14,CUST0212,Mouse,Accessories,North,5,922,4610,498.64
ORD08905,2022-10-12,CUST0400,Phone,Electronics,North,5,437,2185,400.05
ORD08906,2022-09-25,CUST0488,Printer,Electronics,West,2,304,608,162.97
ORD08907,2022-11-29,CUST0806,Mouse,Accessories,East,1,1408,1408,117.45
ORD08908,2022-07-03,CUST0721,Printer,Electronics,East,2,278,556,83.52
ORD08909,2021-03-15,CUST0963,Tablet,Electronics,West,4,372,1488,416.2
ORD08910,2022-11-05,CUST0612,Mouse,Accessories,North,4,1233,4932,483.29
ORD08911,2022-10-07,CUST0709,Printer,Electronics,South,3,505,1515,298.9
ORD08912,2022-02-17,CUST0339,Camera,Electronics,East,1,862,862,144.65
ORD08913,2021-02-22,CUST0579,Tablet,Electronics,North,2,1451,2902,788.73
ORD08914,2022-12-07,CUST0251,Monitor,Electronics,East,1,878,878,141.6
ORD08915,2021-06-05,CUST0125,Phone,Electronics,North,2,1136,2272,288.2
ORD08916,2023-05-18,CUST0437,Printer,Electronics,South,2,1030,2060,450.12
ORD08917,2022-09-18,CUST0118,Phone,Electronics,North,1,372,372,31.21
ORD08918,2023-11-18,CUST0232,Printer,Electronics,South,2,599,1198,171.61
ORD08919,2023-04-18,CUST0892,Laptop,Electronics,West,3,776,2328,343.18
ORD08920,2023-02-04,CUST0840,Mouse,Accessories,North,4,69,276,48.74
ORD08921,2021-04-05,CUST0813,Mouse,Accessories,North,3,947,2841,478.27
ORD08922,2023-05-10,CUST0232,Printer,Electronics,West,5,1259,6295,1862.8
ORD08923,2023-04-23,CUST0715,Phone,Electronics,West,1,706,706,79.48
ORD08924,2023-05-24,CUST0320,Camera,Electronics,West,5,259,1295,264.07
ORD08925,2022-07-06,CUST0620,Phone,Electronics,East,2,430,860,198.04
ORD08926,2022-09-01,CUST0499,Phone,Electronics,East,1,657,657,140.1
ORD08927,2023-05-06,CUST0258,Keyboard,Accessories,North,4,567,2268,509.08
ORD08928,2021-04-07,CUST0024,Monitor,Electronics,East,2,443,886,240.05
ORD08929,2023-03-15,CUST0018,Tablet,Electronics,South,4,1205,4820,1135.95
ORD08930,2023-11-24,CUST0963,Phone,Electronics,South,4,1468,5872,904.91
ORD08931,2021-08-02,CUST0417,Printer,Electronics,East,3,261,783,81.62
ORD08932,2023-07-11,CUST0537,Printer,Electronics,North,3,892,2676,631.36
ORD08933,2022-08-29,CUST0679,Printer,Electronics,West,2,911,1822,225.46
ORD08934,2023-11-16,CUST0122,Tablet,Electronics,South,4,1266,5064,983.64
ORD08935,2023-11-21,CUST0217,Mouse,Accessories,North,2,746,1492,101.83
ORD08936,2022-09-28,CUST0039,Monitor,Electronics,North,4,354,1416,304.23
ORD08937,2023-04-28,CUST0353,Printer,Electronics,North,2,218,436,102.67
ORD08938,2023-03-18,CUST0024,Keyboard,Accessories,South,1,1155,1155,128.35
ORD08939,2021-03-27,CUST0807,Keyboard,Accessories,South,3,216,648,50.52
ORD08940,2022-09-17,CUST0924,Mouse,Accessories,West,5,1179,5895,1113.84
ORD08941,2023-09-30,CUST0644,Phone,Electronics,West,5,296,1480,262.54
ORD08942,2021-05-17,CUST0733,Laptop,Electronics,North,5,82,410,120.56
ORD08943,2022-07-02,CUST0999,Laptop,Electronics,North,3,489,1467,359.13
ORD08944,2022-01-07,CUST0097,Tablet,Electronics,North,5,139,695,177.35
ORD08945,2023-05-31,CUST0081,Keyboard,Accessories,South,3,461,1383,369.82
ORD08946,2023-03-15,CUST0227,Keyboard,Accessories,East,5,295,1475,105.15
ORD08947,2023-03-18,CUST0012,Monitor,Electronics,North,2,1220,2440,717.45
ORD08948,2021-02-05,CUST0648,Tablet,Electronics,North,2,362,724,105.99
ORD08949,2023-08-05,CUST0503,Monitor,Electronics,South,3,251,753,171.49
ORD08950,2023-03-02,CUST0587,Phone,Electronics,North,3,1320,3960,1011.33
ORD08951,2021-03-19,CUST0472,Tablet,Electronics,North,4,533,2132,107.49
ORD08952,2022-07-09,CUST0611,Camera,Electronics,South,5,1279,6395,481.45
ORD08953,2021-05-28,CUST0474,Printer,Electronics,South,2,1243,2486,332.68
ORD08954,2022-07-27,CUST0774,Laptop,Electronics,East,4,1271,5084,1161.78
ORD08955,2022-09-13,CUST0737,Laptop,Electronics,South,4,247,988,206.44
ORD08956,2021-03-10,CUST0828,Keyboard,Accessories,South,2,204,408,122.12
ORD08957,2022-10-31,CUST0181,Keyboard,Accessories,North,5,420,2100,521.69
ORD08958,2022-07-01,CUST0152,Tablet,Electronics,West,5,620,3100,415.65
ORD08959,2023-09-28,CUST0931,Camera,Electronics,South,1,680,680,170.55
ORD08960,2022-07-20,CUST0966,Mouse,Accessories,East,3,1220,3660,1096.65
ORD08961,2021-03-20,CUST0344,Phone,Electronics,West,1,1206,1206,186.14
ORD08962,2023-02-06,CUST0905,Printer,Electronics,South,5,1463,7315,1167.61
ORD08963,2021-07-25,CUST0554,Laptop,Electronics,North,2,477,954,79.65
ORD08964,2021-06-01,CUST0012,Printer,Electronics,West,1,1146,1146,201.25
ORD08965,2021-08-12,CUST0542,Camera,Electronics,North,1,256,256,25.29
ORD08966,2022-11-28,CUST0533,Tablet,Electronics,West,3,1069,3207,754.51
ORD08967,2022-06-01,CUST0512,Mouse,Accessories,North,5,1128,5640,747.31
ORD08968,2021-05-09,CUST0474,Tablet,Electronics,East,4,343,1372,68.81
ORD08969,2022-01-07,CUST0194,Camera,Electronics,East,4,1063,4252,611.84
ORD08970,2022-03-25,CUST0326,Phone,Electronics,East,3,734,2202,327.08
ORD08971,2023-04-25,CUST0903,Printer,Electronics,South,1,1115,1115,299.84
ORD08972,2021-07-15,CUST0433,Keyboard,Accessories,North,1,58,58,8.45
ORD08973,2021-07-15,CUST0841,Tablet,Electronics,South,1,1003,1003,136.81
ORD08974,2023-06-03,CUST0457,Tablet,Electronics,North,3,646,1938,102.05
ORD08975,2022-08-22,CUST0121,Keyboard,Accessories,North,5,1000,5000,1192.81
ORD08976,2021-07-06,CUST0285,Mouse,Accessories,South,1,920,920,246.6
ORD08977,2022-01-25,CUST0508,Phone,Electronics,East,1,287,287,29.15
ORD08978,2021-02-04,CUST0826,Tablet,Electronics,South,5,1127,5635,591.09
ORD08979,2021-10-30,CUST0172,Camera,Electronics,East,1,99,99,14.92
ORD08980,2022-07-19,CUST0282,Laptop,Electronics,North,5,448,2240,163.21
ORD08981,2023-07-27,CUST0302,Monitor,Electronics,East,2,949,1898,393.75
ORD08982,2022-04-22,CUST0884,Mouse,Accessories,West,5,1356,6780,1937.87
ORD08983,2023-09-14,CUST0160,Keyboard,Accessories,North,3,430,1290,153.75
ORD08984,2022-12-24,CUST0835,Laptop,Electronics,South,2,590,1180,120.52
ORD08985,2021-01-26,CUST0560,Mouse,Accessories,East,3,222,666,82.46
ORD08986,2023-02-16,CUST0748,Phone,Electronics,West,3,667,2001,582.07
ORD08987,2022-01-05,CUST0453,Keyboard,Accessories,South,4,1472,5888,1333.91
ORD08988,2022-02-21,CUST0212,Keyboard,Accessories,North,3,236,708,138.95
ORD08989,2021-06-05,CUST0491,Mouse,Accessories,North,5,727,3635,472.1
ORD08990,2021-12-11,CUST0147,Keyboard,Accessories,South,2,1497,2994,839.28
ORD08991,2023-07-09,CUST0190,Laptop,Electronics,South,2,511,1022,176.11
ORD08992,2022-10-19,CUST0681,Camera,Electronics,South,3,1386,4158,246.51
ORD08993,2021-07-31,CUST0316,Phone,Electronics,North,3,533,1599,175.22
ORD08994,2021-03-15,CUST0470,Mouse,Accessories,East,4,1457,5828,1112.14
ORD08995,2021-02-06,CUST0347,Printer,Electronics,North,4,616,2464,588.85
ORD08996,2021-07-10,CUST0138,Printer,Electronics,West,2,343,686,85.42
ORD08997,2023-08-15,CUST0013,Laptop,Electronics,East,1,358,358,101.66
ORD08998,2022-05-19,CUST0566,Keyboard,Accessories,North,1,403,403,76.74
ORD08999,2021-09-16,CUST0075,Printer,Electronics,North,4,226,904,147.7
ORD09000,2021-12-05,CUST0563,Laptop,Electronics,West,5,1197,5985,1022.68
ORD09001,2021-09-06,CUST0152,Camera,Electronics,East,3,154,462,127.02
ORD09002,2021-10-09,CUST0825,Phone,Electronics,East,1,893,893,126.33
ORD09003,2021-08-17,CUST0914,Mouse,Accessories,South,4,994,3976,1114.71
ORD09004,2021-09-22,CUST0962,Tablet,Electronics,East,5,1027,5135,971.42
ORD09005,2021-07-14,CUST0713,Printer,Electronics,West,5,286,1430,97.64
ORD09006,2022-12-30,CUST0390,Phone,Electronics,East,2,1463,2926,862.72
ORD09007,2023-05-27,CUST0083,Printer,Electronics,East,3,829,2487,631.15
ORD09008,2022-07-18,CUST0042,Phone,Electronics,East,1,1065,1065,287.18
ORD09009,2022-12-11,CUST0109,Monitor,Electronics,East,2,709,1418,276.15
ORD09010,2023-09-06,CUST0539,Mouse,Accessories,South,2,960,1920,211.34
ORD09011,2022-08-03,CUST0544,Printer,Electronics,South,5,742,3710,1015.43
ORD09012,2022-05-21,CUST0017,Printer,Electronics,North,2,562,1124,242.87
ORD09013,2021-08-17,CUST0546,Mouse,Accessories,South,3,920,2760,509.87
ORD09014,2022-10-03,CUST0417,Laptop,Electronics,West,1,88,88,7.25
ORD09015,2022-09-18,CUST0942,Printer,Electronics,West,4,130,520,47.54
ORD09016,2021-01-22,CUST0585,Mouse,Accessories,East,4,780,3120,765.65
ORD09017,2023-03-17,CUST0416,Tablet,Electronics,South,2,1452,2904,692.68
ORD09018,2021-09-17,CUST0134,Monitor,Electronics,South,5,380,1900,129.7
ORD09019,2023-07-11,CUST0060,Printer,Electronics,South,3,64,192,46.08
ORD09020,2023-10-01,CUST0609,Tablet,Electronics,West,3,684,2052,262.1
ORD09021,2022-04-11,CUST0550,Mouse,Accessories,South,4,1261,5044,419.02
ORD09022,2023-01-28,CUST0737,Monitor,Electronics,South,4,673,2692,221.01
ORD09023,2022-06-09,CUST0827,Mouse,Accessories,South,4,958,3832,495.0
ORD09024,2021-10-20,CUST0986,Camera,Electronics,South,2,1494,2988,884.11
ORD09025,2023-07-26,CUST0895,Keyboard,Accessories,East,4,596,2384,690.8
ORD09026,2021-02-22,CUST0001,Laptop,Electronics,North,1,1488,1488,119.21
ORD09027,2021-11-10,CUST0834,Laptop,Electronics,West,4,535,2140,450.04
ORD09028,2022-10-14,CUST0820,Tablet,Electronics,South,3,578,1734,334.19
ORD09029,2023-02-14,CUST0914,Printer,Electronics,East,5,335,1675,262.39
ORD09030,2021-10-30,CUST0125,Printer,Electronics,West,3,769,2307,212.41
ORD09031,2022-01-08,CUST0502,Monitor,Electronics,West,2,509,1018,213.74
ORD09032,2023-07-12,CUST0024,Camera,Electronics,East,1,725,725,170.81
ORD09033,2022-10-04,CUST0278,Keyboard,Accessories,South,2,524,1048,114.13
ORD09034,2021-11-17,CUST0477,Monitor,Electronics,West,1,363,363,54.16
ORD09035,2023-10-15,CUST0669,Mouse,Accessories,West,5,79,395,74.88
ORD09036,2022-07-10,CUST0619,Phone,Electronics,West,4,1356,5424,1471.72
ORD09037,2021-09-15,CUST0550,Camera,Electronics,West,3,463,1389,324.38
ORD09038,2021-02-19,CUST0588,Keyboard,Accessories,South,1,837,837,74.22
ORD09039,2021-08-10,CUST0663,Mouse,Accessories,South,5,1271,6355,1360.88
ORD09040,2023-05-10,CUST0867,Laptop,Electronics,East,3,456,1368,124.75
ORD09041,2021-01-17,CUST0738,Printer,Electronics,East,4,419,1676,463.71
ORD09042,2022-04-01,CUST0029,Phone,Electronics,North,3,151,453,41.39
ORD09043,2023-11-02,CUST0074,Tablet,Electronics,South,1,1102,1102,162.29
ORD09044,2021-07-04,CUST0179,Mouse,Accessories,East,1,238,238,45.28
ORD09045,2022-04-02,CUST0109,Keyboard,Accessories,North,1,1185,1185,164.35
ORD09046,2023-11-15,CUST0741,Camera,Electronics,South,3,325,975,163.14
ORD09047,2023-08-10,CUST0799,Tablet,Electronics,North,4,263,1052,130.07
ORD09048,2022-01-09,CUST0525,Mouse,Accessories,South,3,338,1014,203.03
ORD09049,2022-07-06,CUST0435,Mouse,Accessories,North,1,1224,1224,308.38
ORD09050,2023-11-09,CUST0299,Printer,Electronics,East,2,529,1058,160.25
ORD09051,2023-07-16,CUST0049,Laptop,Electronics,South,5,229,1145,158.59
ORD09052,2023-02-16,CUST0358,Laptop,Electronics,South,2,921,1842,542.81
ORD09053,2022-09-28,CUST0930,Camera,Electronics,South,5,575,2875,281.37
ORD09054,2021-02-22,CUST0697,Phone,Electronics,North,4,708,2832,479.18
ORD09055,2021-05-29,CUST0001,Keyboard,Accessories,North,4,808,3232,510.0
ORD09056,2023-01-13,CUST0613,Phone,Electronics,East,1,201,201,41.45
ORD09057,2023-07-02,CUST0818,Camera,Electronics,North,5,1236,6180,934.35
ORD09058,2023-03-26,CUST0088,Printer,Electronics,North,3,916,2748,809.96
ORD09059,2021-01-14,CUST0876,Laptop,Electronics,East,3,1314,3942,1043.45
